,Date,Advances,Unchanged,Declines,Total,pct_Adv,pct_Unc,pct_Dec,MA20,MA60,MA200,pct_MA20,pct_MA60,pct_MA200,RSI>70,RSI<30,pct_RSI>70,pct_RSI<30,MACD>0,MACD>Signal,pct_MACD>0,pct_MACD>Signal,New_High_20d,New_High_60d,New_High_250d,New_Low_20d,New_Low_60d,New_Low_250d,pct_New_High_20d,pct_New_High_60d,pct_New_High_250d,pct_New_Low_20d,pct_New_Low_60d,pct_New_Low_250d
384,2021-06-29,65,20,14,99,65.65656565656566,20.2020202020202,14.141414141414142,30,57,89,30.303030303030305,57.57575757575758,89.8989898989899,4,0,4.040404040404041,0.0,53,18,53.535353535353536,18.181818181818183,3,1,1,0,0,0,3.0303030303030303,1.0101010101010102,1.0101010101010102,0.0,0.0,0.0
385,2021-06-30,35,16,48,99,35.35353535353536,16.161616161616163,48.484848484848484,30,56,88,30.303030303030305,56.56565656565657,88.88888888888889,4,0,4.040404040404041,0.0,48,22,48.484848484848484,22.22222222222222,4,4,4,1,0,0,4.040404040404041,4.040404040404041,4.040404040404041,1.0101010101010102,0.0,0.0
386,2021-07-01,69,23,28,120,57.5,19.166666666666668,23.333333333333332,43,68,108,35.833333333333336,56.666666666666664,90.0,7,0,5.833333333333333,0.0,60,33,50.0,27.5,4,2,2,3,0,0,3.3333333333333335,1.6666666666666667,1.6666666666666667,2.5,0.0,0.0
387,2021-07-02,13,13,94,120,10.833333333333334,10.833333333333334,78.33333333333333,31,61,106,25.833333333333332,50.833333333333336,88.33333333333333,7,0,5.833333333333333,0.0,55,33,45.833333333333336,27.5,3,3,3,1,0,0,2.5,2.5,2.5,0.8333333333333334,0.0,0.0
388,2021-07-05,35,18,67,120,29.166666666666668,15.0,55.833333333333336,32,57,106,26.666666666666668,47.5,88.33333333333333,8,1,6.666666666666667,0.8333333333333334,53,32,44.166666666666664,26.666666666666668,7,6,6,16,1,0,5.833333333333333,5.0,5.0,13.333333333333334,0.8333333333333334,0.0
389,2021-07-06,85,16,19,120,70.83333333333333,13.333333333333334,15.833333333333334,41,65,108,34.166666666666664,54.166666666666664,90.0,11,1,9.166666666666666,0.8333333333333334,52,38,43.333333333333336,31.666666666666668,8,7,5,5,2,0,6.666666666666667,5.833333333333333,4.166666666666667,4.166666666666667,1.6666666666666667,0.0
390,2021-07-07,13,13,94,120,10.833333333333334,10.833333333333334,78.33333333333333,31,56,105,25.833333333333332,46.666666666666664,87.5,6,2,5.0,1.6666666666666667,51,33,42.5,27.5,6,4,4,12,3,0,5.0,3.3333333333333335,3.3333333333333335,10.0,2.5,0.0
391,2021-07-08,13,6,101,120,10.833333333333334,5.0,84.16666666666667,19,42,98,15.833333333333334,35.0,81.66666666666667,3,12,2.5,10.0,42,22,35.0,18.333333333333332,7,7,7,67,13,1,5.833333333333333,5.833333333333333,5.833333333333333,55.833333333333336,10.833333333333334,0.8333333333333334
392,2021-07-09,80,15,25,120,66.66666666666667,12.5,20.833333333333332,24,43,98,20.0,35.833333333333336,81.66666666666667,5,8,4.166666666666667,6.666666666666667,39,21,32.5,17.5,6,6,5,62,21,3,5.0,5.0,4.166666666666667,51.666666666666664,17.5,2.5
393,2021-07-12,42,21,57,120,35.0,17.5,47.5,26,41,99,21.666666666666668,34.166666666666664,82.5,4,7,3.3333333333333335,5.833333333333333,39,22,32.5,18.333333333333332,9,7,6,4,4,0,7.5,5.833333333333333,5.0,3.3333333333333335,3.3333333333333335,0.0
394,2021-07-13,99,9,12,120,82.5,7.5,10.0,39,48,102,32.5,40.0,85.0,7,2,5.833333333333333,1.6666666666666667,39,31,32.5,25.833333333333332,8,4,3,2,1,0,6.666666666666667,3.3333333333333335,2.5,1.6666666666666667,0.8333333333333334,0.0
395,2021-07-14,55,26,39,120,45.833333333333336,21.666666666666668,32.5,44,52,103,36.666666666666664,43.333333333333336,85.83333333333333,9,2,7.5,1.6666666666666667,40,37,33.333333333333336,30.833333333333332,10,7,5,0,0,0,8.333333333333334,5.833333333333333,4.166666666666667,0.0,0.0,0.0
396,2021-07-15,51,24,45,120,42.5,20.0,37.5,47,51,102,39.166666666666664,42.5,85.0,6,1,5.0,0.8333333333333334,40,47,33.333333333333336,39.166666666666664,10,7,6,1,0,0,8.333333333333334,5.833333333333333,5.0,0.8333333333333334,0.0,0.0
397,2021-07-16,50,30,40,120,41.666666666666664,25.0,33.333333333333336,58,54,103,48.333333333333336,45.0,85.83333333333333,9,1,7.5,0.8333333333333334,40,60,33.333333333333336,50.0,8,5,5,0,0,0,6.666666666666667,4.166666666666667,4.166666666666667,0.0,0.0,0.0
398,2021-07-19,15,8,97,120,12.5,6.666666666666667,80.83333333333333,41,41,100,34.166666666666664,34.166666666666664,83.33333333333333,8,3,6.666666666666667,2.5,39,54,32.5,45.0,6,5,5,6,1,0,5.0,4.166666666666667,4.166666666666667,5.0,0.8333333333333334,0.0
399,2021-07-20,15,9,96,120,12.5,7.5,80.0,30,39,95,25.0,32.5,79.16666666666667,6,5,5.0,4.166666666666667,39,46,32.5,38.333333333333336,5,4,4,19,8,0,4.166666666666667,3.3333333333333335,3.3333333333333335,15.833333333333334,6.666666666666667,0.0
400,2021-07-21,41,33,46,120,34.166666666666664,27.5,38.333333333333336,27,34,97,22.5,28.333333333333332,80.83333333333333,6,4,5.0,3.3333333333333335,38,42,31.666666666666668,35.0,4,4,3,11,2,0,3.3333333333333335,3.3333333333333335,2.5,9.166666666666666,1.6666666666666667,0.0
401,2021-07-22,75,27,18,120,62.5,22.5,15.0,34,40,97,28.333333333333332,33.333333333333336,80.83333333333333,6,3,5.0,2.5,36,45,30.0,37.5,5,4,3,2,0,0,4.166666666666667,3.3333333333333335,2.5,1.6666666666666667,0.0,0.0
402,2021-07-23,33,25,62,120,27.5,20.833333333333332,51.666666666666664,35,35,99,29.166666666666668,29.166666666666668,82.5,7,5,5.833333333333333,4.166666666666667,36,47,30.0,39.166666666666664,5,4,3,5,3,0,4.166666666666667,3.3333333333333335,2.5,4.166666666666667,2.5,0.0
403,2021-07-27,33,20,67,120,27.5,16.666666666666668,55.833333333333336,31,36,95,25.833333333333332,30.0,79.16666666666667,6,5,5.0,4.166666666666667,35,48,29.166666666666668,40.0,9,6,4,13,4,0,7.5,5.0,3.3333333333333335,10.833333333333334,3.3333333333333335,0.0
404,2021-07-29,32,19,69,120,26.666666666666668,15.833333333333334,57.5,32,34,96,26.666666666666668,28.333333333333332,80.0,7,9,5.833333333333333,7.5,34,50,28.333333333333332,41.666666666666664,8,6,5,22,9,1,6.666666666666667,5.0,4.166666666666667,18.333333333333332,7.5,0.8333333333333334
405,2021-07-30,11,17,92,120,9.166666666666666,14.166666666666666,76.66666666666667,24,29,90,20.0,24.166666666666668,75.0,6,12,5.0,10.0,30,37,25.0,30.833333333333332,2,2,1,37,20,2,1.6666666666666667,1.6666666666666667,0.8333333333333334,30.833333333333332,16.666666666666668,1.6666666666666667
406,2021-08-02,37,15,68,120,30.833333333333332,12.5,56.666666666666664,25,29,90,20.833333333333332,24.166666666666668,75.0,4,19,3.3333333333333335,15.833333333333334,29,34,24.166666666666668,28.333333333333332,5,5,5,44,26,2,4.166666666666667,4.166666666666667,4.166666666666667,36.666666666666664,21.666666666666668,1.6666666666666667
407,2021-08-03,97,7,16,120,80.83333333333333,5.833333333333333,13.333333333333334,35,36,94,29.166666666666668,30.0,78.33333333333333,8,8,6.666666666666667,6.666666666666667,30,35,25.0,29.166666666666668,7,3,3,13,8,0,5.833333333333333,2.5,2.5,10.833333333333334,6.666666666666667,0.0
408,2021-08-04,51,30,39,120,42.5,25.0,32.5,35,38,93,29.166666666666668,31.666666666666668,77.5,6,6,5.0,5.0,31,46,25.833333333333332,38.333333333333336,12,8,6,4,2,0,10.0,6.666666666666667,5.0,3.3333333333333335,1.6666666666666667,0.0
409,2021-08-05,37,19,64,120,30.833333333333332,15.833333333333334,53.333333333333336,42,37,96,35.0,30.833333333333332,80.0,5,5,4.166666666666667,4.166666666666667,31,49,25.833333333333332,40.833333333333336,9,5,5,2,1,0,7.5,4.166666666666667,4.166666666666667,1.6666666666666667,0.8333333333333334,0.0
410,2021-08-06,24,21,75,120,20.0,17.5,62.5,41,34,92,34.166666666666664,28.333333333333332,76.66666666666667,5,7,4.166666666666667,5.833333333333333,29,58,24.166666666666668,48.333333333333336,5,3,3,10,5,1,4.166666666666667,2.5,2.5,8.333333333333334,4.166666666666667,0.8333333333333334
411,2021-08-09,76,10,34,120,63.333333333333336,8.333333333333334,28.333333333333332,44,39,95,36.666666666666664,32.5,79.16666666666667,3,4,2.5,3.3333333333333335,31,64,25.833333333333332,53.333333333333336,9,5,4,6,3,2,7.5,4.166666666666667,3.3333333333333335,5.0,2.5,1.6666666666666667
412,2021-08-10,63,21,36,120,52.5,17.5,30.0,56,46,98,46.666666666666664,38.333333333333336,81.66666666666667,5,3,4.166666666666667,2.5,32,71,26.666666666666668,59.166666666666664,18,6,5,3,1,0,15.0,5.0,4.166666666666667,2.5,0.8333333333333334,0.0
413,2021-08-11,29,14,77,120,24.166666666666668,11.666666666666666,64.16666666666667,46,46,94,38.333333333333336,38.333333333333336,78.33333333333333,1,3,0.8333333333333334,2.5,34,69,28.333333333333332,57.5,16,6,6,6,3,0,13.333333333333334,5.0,5.0,5.0,2.5,0.0
414,2021-08-13,18,5,97,120,15.0,4.166666666666667,80.83333333333333,28,35,86,23.333333333333332,29.166666666666668,71.66666666666667,0,7,0.0,5.833333333333333,31,63,25.833333333333332,52.5,4,0,0,16,11,1,3.3333333333333335,0.0,0.0,13.333333333333334,9.166666666666666,0.8333333333333334
415,2021-08-16,46,17,57,120,38.333333333333336,14.166666666666666,47.5,29,29,85,24.166666666666668,24.166666666666668,70.83333333333333,0,10,0.0,8.333333333333334,31,53,25.833333333333332,44.166666666666664,2,0,0,43,24,1,1.6666666666666667,0.0,0.0,35.833333333333336,20.0,0.8333333333333334
416,2021-08-17,70,23,27,120,58.333333333333336,19.166666666666668,22.5,39,35,88,32.5,29.166666666666668,73.33333333333333,1,5,0.8333333333333334,4.166666666666667,28,53,23.333333333333332,44.166666666666664,6,2,2,5,3,1,5.0,1.6666666666666667,1.6666666666666667,4.166666666666667,2.5,0.8333333333333334
417,2021-08-18,64,23,33,120,53.333333333333336,19.166666666666668,27.5,44,34,89,36.666666666666664,28.333333333333332,74.16666666666667,1,2,0.8333333333333334,1.6666666666666667,30,60,25.0,50.0,8,2,2,3,3,0,6.666666666666667,1.6666666666666667,1.6666666666666667,2.5,2.5,0.0
418,2021-08-19,49,23,48,120,40.833333333333336,19.166666666666668,40.0,46,36,88,38.333333333333336,30.0,73.33333333333333,2,1,1.6666666666666667,0.8333333333333334,31,67,25.833333333333332,55.833333333333336,5,2,2,3,2,0,4.166666666666667,1.6666666666666667,1.6666666666666667,2.5,1.6666666666666667,0.0
419,2021-08-20,63,21,36,120,52.5,17.5,30.0,64,39,91,53.333333333333336,32.5,75.83333333333333,3,1,2.5,0.8333333333333334,34,74,28.333333333333332,61.666666666666664,8,3,3,4,2,0,6.666666666666667,2.5,2.5,3.3333333333333335,1.6666666666666667,0.0
420,2021-08-23,77,18,25,120,64.16666666666667,15.0,20.833333333333332,69,43,94,57.5,35.833333333333336,78.33333333333333,3,0,2.5,0.0,38,80,31.666666666666668,66.66666666666667,18,1,1,2,1,0,15.0,0.8333333333333334,0.8333333333333334,1.6666666666666667,0.8333333333333334,0.0
421,2021-08-24,69,21,30,120,57.5,17.5,25.0,81,45,97,67.5,37.5,80.83333333333333,2,0,1.6666666666666667,0.0,43,86,35.833333333333336,71.66666666666667,20,2,1,1,1,0,16.666666666666668,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0
